UniProt_ID,Name,Category,Type_ID,Type_Name,Psi_Peak,Psi_Avg,Xi_W,Beta,Disorder,HC,Agg_Bias,L,W_IDP,Omega_F,Omega_I,Omega_v20,Pathology_Index_Raw,Pathology_Index_Scaled,Pathology_Index,Hidden_Core
P0DTC3,Severe acute respiratory syndrome coronavirus 2,Pathogenic,3,High_HC_Folded,0.29888106144232174,0.15175726293845687,0.13512556152698887,1.3606410256410253,0.23636363636363636,0.31111111111111095,0.24363636363636362,275,0.06162225888195678,0.5560027720164006,0.3613597036742848,0.4657870678133066,1.5526235593776887,1.6040390090252286,1.6040390090252286,None
P0DTC5,Severe acute respiratory syndrome coronavirus 2,Pathogenic,3,High_HC_Folded,0.32490921809022283,0.16070586998715997,0.13898886052943565,1.3245238095238094,0.22072072072072071,0.3705069124423962,0.33333333333333326,222,0.07127564232025561,0.5982807604218962,0.3378092690697568,0.4874729187384517,1.6249097291281724,1.6705708850836583,1.6705708850836583,None
P0DTC6,Severe acute respiratory syndrome coronavirus 2,Pathogenic,2,Short_Aggregator,0.3249092180902229,0.21908984829301334,0.11134074257513793,1.4,0.19672131147540983,0.3892857142857143,0.2786885245901639,61,0.029106397197274557,0.8691815652069499,0.35329644071707683,0.642786348792067,2.142621162640223,1.7620299218815636,1.7620299218815636,None
P0DTC9,Severe acute respiratory syndrome coronavirus 2,Pathogenic,1,Classic_IDP,0.5023121969551172,0.2500179330950311,0.23211688776603132,1.2158536585365853,0.3937947494033413,0.12850241545893717,0.0,419,0.44835784833890363,0.11185082945084901,1.1889725659282848,0.4441382839438688,1.4804609464795626,1.5363019531479076,1.5363019531479076,None
P0DTC2,Severe acute respiratory syndrome coronavirus 2,Pathogenic,6,Boundary_Hybrid,0.40303970027777664,0.18448957019106466,0.17996035801059965,1.2916666666666667,0.30557737627651216,0.20205047318611982,0.13432835820895522,1273,0.18517449551489434,0.28392647458387993,0.641216170489761,0.33207263854320235,1.106908795144008,1.724260444640083,1.724260444640083,Core_1225-1235_10aa
P0DTC7,Severe acute respiratory syndrome coronavirus 2,Pathogenic,2,Short_Aggregator,0.33482713431940253,0.1984430595186572,0.14924230096031246,1.3622727272727273,0.19834710743801653,0.303448275862069,0.2644628099173554,121,0.04193562670031016,0.8280564724421583,0.350379632879409,0.6179295924842175,2.059765308280725,1.7225920482921344,1.7225920482921344,None
P0DTC4,Severe acute respiratory syndrome coronavirus 2,Pathogenic,2,Short_Aggregator,0.17641302547021737,0.08093186625637837,0.04855911975382702,1.4044444444444444,0.21333333333333335,0.45428571428571446,0.36,75,0.03291717993211152,1.0238858879450075,0.33867825603501434,0.7162219390902691,2.3874064636342305,1.8702076150698876,1.8702076150698876,None
P0DTC8,Severe acute respiratory syndrome coronavirus 2,Pathogenic,2,Short_Aggregator,0.32490921809022283,0.19484459180091612,0.14653601532135016,1.3213636363636363,0.2396694214876033,0.26379310344827595,0.2644628099173554,121,0.08732245704157178,0.6387029397391768,0.4363219188931266,0.5128134911981559,1.709378303993853,1.7468720657266843,1.7468720657266843,None
P0DTD2,Severe acute respiratory syndrome coronavirus 2,Pathogenic,2,Short_Aggregator,0.29888106144232174,0.2277400576304749,0.15730498826022493,1.3268518518518517,0.25773195876288657,0.22173913043478266,0.21649484536082475,97,0.09854986349812256,0.4610130306031133,0.47943392332425827,0.41397447274350485,1.3799149091450162,1.4392718635416393,1.4392718635416393,None
P0DTC1,Severe acute respiratory syndrome coronavirus 2,Pathogenic,3,High_HC_Folded,0.5581699152775862,0.20984370932896343,0.2081380768023189,1.3154138192862568,0.2510783200908059,0.23227272727272721,0.19545970488081726,4405,0.10118944515208964,0.35401340457054653,0.47475282969521326,0.3476827256890223,1.1589424189634077,1.8141558162553344,1.8141558162553344,Core_2775-2785_10aa
P0DTD1,Severe acute respiratory syndrome coronavirus 2,Pathogenic,3,High_HC_Folded,0.5581699152775862,0.21499684355547397,0.21391624810639503,1.302202632816173,0.2487316798196167,0.2306021717670286,0.20011273957158962,7096,0.10872199207163541,0.343457763970179,0.4654595064348745,0.34091334273139884,1.1363778091046628,1.77581851247528,1.77581851247528,Core_2775-2785_10aa
P0DTD8,Severe acute respiratory syndrome coronavirus 2,Pathogenic,2,Short_Aggregator,0.1027910501940709,0.08657045699838815,0.026172463743698745,1.4994444444444444,0.09302325581395349,0.6631578947368422,0.5581395348837209,43,0.003290328958323998,1.3402066337868046,0.09159406270644996,0.8689484173440507,2.8964947244801693,2.0635012902099414,2.0635012902099414,None
P0DTD3,Severe acute respiratory syndrome coronavirus 2,Pathogenic,2,Short_Aggregator,0.2196439599347145,0.15095672611190628,0.08891971538098589,1.3502777777777777,0.1917808219178082,0.4058823529411764,0.3424657534246575,73,0.04346208591203172,0.8528671603030031,0.27741307717759073,0.6277097887218004,2.0923659624060016,1.7382954651319587,1.7382954651319587,None
A0A663DJA2,Severe acute respiratory syndrome coronavirus 2,Pathogenic,2,Short_Aggregator,0.11253784000103599,0.10755399642616754,0.022642946616035272,1.2855555555555558,0.2631578947368421,0.5393939393939395,0.31578947368421056,38,0.13752416680569635,0.736950663186225,0.34818211505647434,0.5467707610551956,1.8225692035173189,1.8470256829057798,1.8470256829057798,None
P0DTF1,Severe acute respiratory syndrome coronavirus 2,Pathogenic,2,Short_Aggregator,0.021,0.021,0.0,1.4966666666666664,0.09090909090909091,0.7176470588235294,0.5454545454545454,22,0.003313192599579986,1.240601331588226,0.06679600588127373,0.8264343397590515,2.7547811325301717,2.0133379957213524,2.0133379957213524,None
P0DTG0,Severe acute respiratory syndrome coronavirus 2,Pathogenic,2,Short_Aggregator,0.18628419811979713,0.12061565959823242,0.05713373349389957,1.3273333333333333,0.2807017543859649,0.14999999999999997,0.08771929824561403,57,0.1190892282313448,0.20047326739392277,0.39512098555051617,0.24075084553611034,0.8025028184537012,0.8025028184537012,0.8025028184537012,None
P0DTG1,Severe acute respiratory syndrome coronavirus 2,Pathogenic,2,Short_Aggregator,0.2048100896916609,0.16220071779477685,0.04351726574981818,1.2972222222222223,0.1951219512195122,0.5111111111111113,0.4878048780487805,41,0.067052720200244,0.965639085664253,0.28367416684026553,0.6732436266748725,2.244145422249575,1.8083247904847544,1.8083247904847544,None
