UniProt_ID,Name,Category,Type_ID,Type_Name,Psi_Peak,Psi_Avg,Xi_W,Beta,Disorder,HC,Agg_Bias,L,W_IDP,Omega_F,Omega_I,Omega_v20,Pathology_Index_Raw,Pathology_Index_Scaled,Pathology_Index,Hidden_Core
P0DTC3,Severe acute respiratory syndrome coronavirus 2,Pathogenic,3,High_HC_Folded,0.29888106144232174,0.15175726293845687,0.13512556152698887,1.3606410256410253,0.23636363636363636,0.31111111111111095,0.24363636363636362,275,0.06162225888195678,0.5560027720164006,0.3613597036742848,0.4657870678133066,1.5526235593776887,1.6040390090252286,1.6040390090252286,None
P0DTC5,Severe acute respiratory syndrome coronavirus 2,Pathogenic,3,High_HC_Folded,0.32490921809022283,0.16070586998715997,0.13898886052943565,1.3245238095238094,0.22072072072072071,0.3705069124423962,0.33333333333333326,222,0.07127564232025561,0.5982807604218962,0.3378092690697568,0.4874729187384517,1.6249097291281724,1.6705708850836583,1.6705708850836583,None
P0DTC6,Severe acute respiratory syndrome coronavirus 2,Pathogenic,2,Short_Aggregator,0.3249092180902229,0.21908984829301334,0.11134074257513793,1.4,0.19672131147540983,0.3892857142857143,0.2786885245901639,61,0.029106397197274557,0.8691815652069499,0.35329644071707683,0.642786348792067,2.142621162640223,1.7620299218815636,1.7620299218815636,None
P0DTC9,Severe acute respiratory syndrome coronavirus 2,Pathogenic,1,Classic_IDP,0.5023121969551172,0.2500179330950311,0.23211688776603132,1.2158536585365853,0.3937947494033413,0.12850241545893717,0.0,419,0.44835784833890363,0.11185082945084901,1.1889725659282848,0.4441382839438688,1.4804609464795626,1.5363019531479076,1.5363019531479076,None
P0DTC2,Severe acute respiratory syndrome coronavirus 2,Pathogenic,6,Boundary_Hybrid,0.40303970027777664,0.18448957019106466,0.17996035801059965,1.2916666666666667,0.30557737627651216,0.20205047318611982,0.13432835820895522,1273,0.18517449551489434,0.28392647458387993,0.641216170489761,0.33207263854320235,1.106908795144008,1.724260444640083,1.724260444640083,Core_1225-1235_10aa
P0DTC7,Severe acute respiratory syndrome coronavirus 2,Pathogenic,2,Short_Aggregator,0.33482713431940253,0.1984430595186572,0.14924230096031246,1.3622727272727273,0.19834710743801653,0.303448275862069,0.2644628099173554,121,0.04193562670031016,0.8280564724421583,0.350379632879409,0.6179295924842175,2.059765308280725,1.7225920482921344,1.7225920482921344,None
P0DTC4,Severe acute respiratory syndrome coronavirus 2,Pathogenic,2,Short_Aggregator,0.17641302547021737,0.08093186625637837,0.04855911975382702,1.4044444444444444,0.21333333333333335,0.45428571428571446,0.36,75,0.03291717993211152,1.0238858879450075,0.33867825603501434,0.7162219390902691,2.3874064636342305,1.8702076150698876,1.8702076150698876,None
P0DTC8,Severe acute respiratory syndrome coronavirus 2,Pathogenic,2,Short_Aggregator,0.32490921809022283,0.19484459180091612,0.14653601532135016,1.3213636363636363,0.2396694214876033,0.26379310344827595,0.2644628099173554,121,0.08732245704157178,0.6387029397391768,0.4363219188931266,0.5128134911981559,1.709378303993853,1.7468720657266843,1.7468720657266843,None
P0DTD2,Severe acute respiratory syndrome coronavirus 2,Pathogenic,2,Short_Aggregator,0.29888106144232174,0.2277400576304749,0.15730498826022493,1.3268518518518517,0.25773195876288657,0.22173913043478266,0.21649484536082475,97,0.09854986349812256,0.4610130306031133,0.47943392332425827,0.41397447274350485,1.3799149091450162,1.4392718635416393,1.4392718635416393,None
P0DTC1,Severe acute respiratory syndrome coronavirus 2,Pathogenic,3,High_HC_Folded,0.5581699152775862,0.20984370932896343,0.2081380768023189,1.3154138192862568,0.2510783200908059,0.23227272727272721,0.19545970488081726,4405,0.10118944515208964,0.35401340457054653,0.47475282969521326,0.3476827256890223,1.1589424189634077,1.8141558162553344,1.8141558162553344,Core_2775-2785_10aa
P0DTD1,Severe acute respiratory syndrome coronavirus 2,Pathogenic,3,High_HC_Folded,0.5581699152775862,0.21499684355547397,0.21391624810639503,1.302202632816173,0.2487316798196167,0.2306021717670286,0.20011273957158962,7096,0.10872199207163541,0.343457763970179,0.4654595064348745,0.34091334273139884,1.1363778091046628,1.77581851247528,1.77581851247528,Core_2775-2785_10aa
P0DTD8,Severe acute respiratory syndrome coronavirus 2,Pathogenic,2,Short_Aggregator,0.1027910501940709,0.08657045699838815,0.026172463743698745,1.4994444444444444,0.09302325581395349,0.6631578947368422,0.5581395348837209,43,0.003290328958323998,1.3402066337868046,0.09159406270644996,0.8689484173440507,2.8964947244801693,2.0635012902099414,2.0635012902099414,None
P0DTD3,Severe acute respiratory syndrome coronavirus 2,Pathogenic,2,Short_Aggregator,0.2196439599347145,0.15095672611190628,0.08891971538098589,1.3502777777777777,0.1917808219178082,0.4058823529411764,0.3424657534246575,73,0.04346208591203172,0.8528671603030031,0.27741307717759073,0.6277097887218004,2.0923659624060016,1.7382954651319587,1.7382954651319587,None
A0A663DJA2,Severe acute respiratory syndrome coronavirus 2,Pathogenic,2,Short_Aggregator,0.11253784000103599,0.10755399642616754,0.022642946616035272,1.2855555555555558,0.2631578947368421,0.5393939393939395,0.31578947368421056,38,0.13752416680569635,0.736950663186225,0.34818211505647434,0.5467707610551956,1.8225692035173189,1.8470256829057798,1.8470256829057798,None
P0DTF1,Severe acute respiratory syndrome coronavirus 2,Pathogenic,2,Short_Aggregator,0.021,0.021,0.0,1.4966666666666664,0.09090909090909091,0.7176470588235294,0.5454545454545454,22,0.003313192599579986,1.240601331588226,0.06679600588127373,0.8264343397590515,2.7547811325301717,2.0133379957213524,2.0133379957213524,None
P0DTG0,Severe acute respiratory syndrome coronavirus 2,Pathogenic,2,Short_Aggregator,0.18628419811979713,0.12061565959823242,0.05713373349389957,1.3273333333333333,0.2807017543859649,0.14999999999999997,0.08771929824561403,57,0.1190892282313448,0.20047326739392277,0.39512098555051617,0.24075084553611034,0.8025028184537012,0.8025028184537012,0.8025028184537012,None
P0DTG1,Severe acute respiratory syndrome coronavirus 2,Pathogenic,2,Short_Aggregator,0.2048100896916609,0.16220071779477685,0.04351726574981818,1.2972222222222223,0.1951219512195122,0.5111111111111113,0.4878048780487805,41,0.067052720200244,0.965639085664253,0.28367416684026553,0.6732436266748725,2.244145422249575,1.8083247904847544,1.8083247904847544,None
K9N5Q8,Middle East respiratory syndrome-related coronavirus (isolate United Kingdom/H123990006/2012),Pathogenic,1,Classic_IDP,0.373269190918416,0.1664211461864427,0.16248276157033528,1.2703233830845768,0.3222468588322247,0.19910979228486642,0.1337767923133777,1353,0.2364306233099828,0.3153336957916521,0.8240204260652961,0.3862734211073971,1.2875780703579904,2.020036299845634,2.020036299845634,Core_1310-1320_10aa
K9N7C7,Middle East respiratory syndrome-related coronavirus (isolate United Kingdom/H123990006/2012),Pathogenic,3,High_HC_Folded,0.5172066592717671,0.20467946934526743,0.20372886407819224,1.305223950966525,0.24894037863803334,0.2498232715962109,0.21799943486860698,7078,0.1066956499368412,0.3910510096622788,0.44982431654167687,0.369637901933039,1.2321263397767968,1.9334679770051264,1.9334679770051264,Core_3605-3615_10aa
K9N638,Middle East respiratory syndrome-related coronavirus (isolate United Kingdom/H123990006/2012),Pathogenic,3,High_HC_Folded,0.5172066592717671,0.19729878007648086,0.19581689362640242,1.3185083713850838,0.25142336597585974,0.258093935248518,0.21885675244818947,4391,0.09923144346310521,0.423496885475845,0.4599882682821802,0.3900659551352874,1.3002198504509581,2.039404732816256,2.039404732816256,Core_3605-3615_10aa
K9N4V7,Middle East respiratory syndrome-related coronavirus (isolate United Kingdom/H123990006/2012),Pathogenic,1,Classic_IDP,0.5581699152775862,0.2300352220600491,0.21324432993887762,1.2149999999999999,0.39172749391727496,0.13940886699507388,0.01459854014598544,411,0.4459557460857637,0.13789854559054954,1.2378007607213497,0.46446752027633537,1.5482250675877847,2.399924997172969,2.399924997172969,Core_95-105_10aa
K9N5R3,Middle East respiratory syndrome-related coronavirus (isolate United Kingdom/H123990006/2012),Pathogenic,2,Short_Aggregator,0.2245907389007837,0.07580519344784432,0.04807158608887689,1.4123809523809523,0.21951219512195122,0.4000000000000001,0.34146341463414637,82,0.03232976782968778,1.137637669364101,0.40010843913527255,0.7695287907598792,2.5650959691995974,1.9419958928154437,1.9419958928154437,None
K9N7A1,Middle East respiratory syndrome-related coronavirus (isolate United Kingdom/H123990006/2012),Pathogenic,3,High_HC_Folded,0.2939245094985286,0.1262964380963485,0.10899555616534184,1.3984126984126983,0.2602739726027397,0.37943925233644854,0.3013698630136986,219,0.053984352014660154,0.6600477608139788,0.4371661467855775,0.5289824447082109,1.7632748156940363,1.7948383133089072,1.7948383133089072,None
K9N643,Middle East respiratory syndrome-related coronavirus (isolate United Kingdom/H123990006/2012),Pathogenic,3,High_HC_Folded,0.409242691134385,0.20257584062381692,0.17787146981603436,1.2903472222222223,0.2601626016260163,0.22738589211618257,0.20325203252032523,246,0.13003866386798318,0.32689293600612,0.4540271992099918,0.3313140695956305,1.104380231985435,1.1464959164870936,1.1464959164870936,None
K9N4V0,Middle East respiratory syndrome-related coronavirus (isolate United Kingdom/H123990006/2012),Pathogenic,2,Short_Aggregator,0.2790575187401911,0.15805837522754462,0.11455607011904612,1.2285000000000001,0.3119266055045872,0.21730769230769237,0.13761467889908258,109,0.2706702984579551,0.34030865455388115,0.5380464729235417,0.36551920150731687,1.218397338357723,1.27438492056118,1.27438492056118,None
K9N7D2,Middle East respiratory syndrome-related coronavirus (isolate United Kingdom/H123990006/2012),Pathogenic,3,High_HC_Folded,0.2196439599347145,0.13572677709143252,0.11623658373097281,1.4166666666666663,0.23660714285714285,0.37351598173515976,0.3125,224,0.03644281087478722,0.6047023792358924,0.32949181038420716,0.4969919960308144,1.6566399867693813,1.6994041857315492,1.6994041857315492,None
K9N796,Middle East respiratory syndrome-related coronavirus (isolate United Kingdom/H123990006/2012),Pathogenic,1,Classic_IDP,0.2790575187401911,0.17800926162136882,0.12616190386757206,1.2372222222222222,0.30097087378640774,0.19387755102040824,0.07766990291262138,103,0.24085556823139556,0.1890195508731553,0.48314084311609556,0.2656221575425074,0.885407191808358,1.1625635999954127,1.1625635999954127,Core_5-15_10aa
P03436,Influenza A virus (strain A/Northern Territory/60/1968 H3N2),Pathogenic,1,Classic_IDP,0.5283779745131485,0.23319192776620162,0.22083193159484818,1.2773809523809523,0.3003533568904594,0.16149732620320853,0.10954063604240283,566,0.19463798529447218,0.22020155316505394,0.859357240379966,0.3185082960225224,1.0616943200750748,1.6405399077079217,1.6405399077079217,Core_540-550_10aa
Q76R36,Influenza A virus (strain A/Northern Territory/60/1968 H3N2),Pathogenic,2,Short_Aggregator,0.4737667030183622,0.28795843842948715,0.19889912757500658,1.292037037037037,0.2268041237113402,0.26304347826086966,0.2371134020618557,97,0.09488204245740976,0.6385096159499173,0.5160603392926307,0.5167032388337378,1.7223441294457928,1.758459727101794,1.758459727101794,None
P05777,Influenza A virus (strain A/Wilson-Smith/1933 H1N1),Pathogenic,3,High_HC_Folded,0.409242691134385,0.23218091769877763,0.20454033225844695,1.2997916666666667,0.2619047619047619,0.22672064777327935,0.18253968253968256,252,0.12410428828007816,0.31200057811146564,0.47235904056143224,0.3227682461403233,1.0758941538010778,1.5594573921423904,1.5594573921423904,Core_140-150_10aa
P05780,Influenza A virus (strain A/Wilson-Smith/1933 H1N1),Pathogenic,2,Short_Aggregator,0.4737667030183622,0.2956106349997731,0.2041846654122144,1.2833333333333332,0.2268041237113402,0.2543478260869566,0.24742268041237114,97,0.10020944622310506,0.6055436069396565,0.5138640724439836,0.49842051720192004,1.6614017240064003,1.7037129193109748,1.7037129193109748,None
P0DJW8,Influenza A virus (strain A/Wilson-Smith/1933 H1N1),Pathogenic,6,Boundary_Hybrid,0.4836952157385838,0.3388499581716447,0.2985106774369251,1.2597222222222222,0.1865079365079365,0.1846153846153846,0.19841269841269843,252,0.07669585103504886,0.24657218780787885,0.361924023436593,0.26626073915777876,0.8875357971925959,0.8875357971925959,0.8875357971925959,None
P03427,Influenza A virus (strain A/Wilson-Smith/1933 H1N1),Pathogenic,6,Boundary_Hybrid,0.4737667030183622,0.26174016947513945,0.2513947082310628,1.3001333333333334,0.26877470355731226,0.19442970822281164,0.16205533596837945,759,0.13128452440455574,0.2801651107206455,0.6108132912261341,0.31444881198042796,1.0481627066014265,1.6138663793112573,1.6138663793112573,Core_395-405_10aa
P03470,Influenza A virus (strain A/Wilson-Smith/1933 H1N1),Pathogenic,1,Classic_IDP,0.373269190918416,0.20677628377591356,0.19183083451923055,1.3086742424242426,0.3465783664459161,0.1522321428571428,0.09271523178807944,453,0.21559023311038628,0.18427627144737485,0.8715834289886532,0.305918983261942,1.0197299442064733,1.4391094541210445,1.4391094541210445,Core_15-25_10aa
P03430,Influenza A virus (strain A/Wilson-Smith/1933 H1N1),Pathogenic,6,Boundary_Hybrid,0.5221716405763743,0.2503879790755994,0.24043733261289396,1.2691333333333334,0.2760898282694848,0.16914893617021273,0.11889035667107001,757,0.16889696236426213,0.21147757291694252,0.6369811012426632,0.28137477665870614,0.9379159221956872,1.4068738832935308,1.4068738832935308,Core_315-325_10aa
P03454,Influenza A virus (strain A/Wilson-Smith/1933 H1N1),Pathogenic,1,Classic_IDP,0.4836952157385838,0.22541998583231027,0.21307910162882474,1.259939393939394,0.30973451327433627,0.17928571428571424,0.12389380530973448,565,0.22966166155874393,0.2493870469978883,0.8429899859236695,0.3483062802496226,1.1610209341654087,1.8176444339587556,1.8176444339587556,Core_5-15_10aa
P15659,Influenza A virus (strain A/Wilson-Smith/1933 H1N1),Pathogenic,6,Boundary_Hybrid,0.49858869958917507,0.31807905900387873,0.30475172412941454,1.247605633802817,0.2346368715083799,0.18424753867791835,0.19553072625698326,716,0.13124895550899993,0.24838584173545278,0.5179658628651176,0.2858829086748638,0.9529430289162127,0.9529430289162127,0.9529430289162127,None
Q5EP34,Influenza A virus (strain A/Vietnam/1203/2004 H5N1),Pathogenic,6,Boundary_Hybrid,0.49858869958917507,0.3202885999159603,0.30686868651166027,1.2372065727699533,0.23324022346368714,0.1873417721518987,0.18994413407821228,716,0.13598732980454906,0.24828379543843687,0.5110499186683903,0.28610779194866504,0.9536926398288835,0.9536926398288835,0.9536926398288835,None
Q6DPL2,Influenza A virus (strain A/Vietnam/1203/2004 H5N1),Pathogenic,1,Classic_IDP,0.373269190918416,0.1879725627366032,0.1748986721305941,1.284431818181818,0.36302895322939865,0.1324324324324324,0.062360801781737196,449,0.27676657593122067,0.1394489697955879,0.9050922840217538,0.31102853729873614,1.0367617909957871,1.4931523518471166,1.4931523518471166,Core_180-190_10aa
Q9IQ49,Influenza A virus (strain A/X-31 H3N2),Pathogenic,2,Short_Aggregator,0.4427428677162177,0.2701146771892755,0.18657405537815938,1.2572222222222222,0.24742268041237114,0.2173913043478262,0.18556701030927836,97,0.14067040387127283,0.4176670195928812,0.5343264829047704,0.3944332975322321,1.3147776584407738,1.3743719619029997,1.3743719619029997,None
